id;x;y
"2010 Nissan Armada Platinum";4467.8291015625;4214.427734375
"2010 Nissan Armada SE";4474.49609375;4201.9052734375
"2010 Nissan Armada Titanium";4469.0673828125;4205.92431640625
"2010 Nissan Armada Platinum 4x4";4535.486328125;4278.1962890625
"2010 Audi A8 L";3791.8271484375;4072.29052734375
"2010 Audi A8";3795.334228515625;4071.444091796875
"2011 Nissan Cube 1.8";4247.27685546875;4314.4541015625
"2011 Nissan Cube 1.8 S";4248.17236328125;4310.16943359375
"2010 Nissan Cube 1.8";4257.4921875;4309.6689453125
"2010 Nissan Cube 1.8 S";4256.0751953125;4312.80908203125
"2012 Audi Q5 2.0 T";3764.97314453125;3976.306884765625
"2012 Audi Q5 3.2";3786.33544921875;4084.1484375
"2011 Audi Q5 2.0 T";3765.854736328125;3971.9384765625
"2011 Audi Q5 3.2";3784.74755859375;4079.0498046875
"2010 Honda Accord Crosstour EX Hatchback";4331.94677734375;4488.2490234375
"2010 Honda Accord Crosstour EX-L Hatchback";4333.6513671875;4477.11328125
"2010 Honda Accord Crosstour EX-L Hatchback 4WD";4422.12744140625;4432.05712890625
"2010 Audi Q5 3.2";3788.35595703125;4080.064208984375
"2009 Audi Q5 3.2";3790.593017578125;4083.510986328125
"2011 Honda Civic DX Coup";4214.4912109375;4530.78369140625
"2011 Honda Civic DX Coup AT";4286.3134765625;4509.533203125
"2011 Honda Civic LX Coup";4225.9482421875;4524.86279296875
"2011 Honda Civic LX Coup AT";4298.08251953125;4509.6171875
"2011 Honda Civic EX Coup";4216.0576171875;4517.591796875
"2011 Honda Civic EX Coup AT";4289.2529296875;4490.57373046875
"2011 Honda Civic EX-L Coup";4294.83447265625;4497.193359375
"2011 Honda Civic Si Coup";4172.88427734375;4417.078125
"2012 Audi Q7 3.0 T S Line";3772.493408203125;3965.755615234375
"2012 Audi Q7 3.0 T";3756.796142578125;3960.67431640625
"2012 Audi Q7 3.0 TDI";3760.095947265625;3972.24365234375
"2010 Lamborghini Gallardo Coupe LP 550-2 Valentino Balboni";4103.07861328125;3981.38232421875
"2010 Chevrolet  Aveo5 LS";4209.59521484375;4332.13330078125
"2010 Chevrolet  Aveo5 1LT";4208.21630859375;4328.5537109375
"2010 Chevrolet  Aveo5 1LT AT";4283.123046875;4241.89111328125
"2010 Chevrolet  Aveo5 2LT";4217.22119140625;4331.9638671875
"2010 Chevrolet  Aveo5 2LT AT";4289.615234375;4240.029296875
"2010 Lexus LS 460";3952.492919921875;3880.95166015625
"2010 Lexus LS 460 AWD";3812.109619140625;3916.6259765625
"2010 Lexus LS 460 L";3949.14892578125;3877.27001953125
"2010 Lexus LS 460 L AWD";3809.2783203125;3917.878173828125
"2011 Lamborghini Gallardo Coupe LP 560-4";4195.287109375;4099.193359375
"2011 Lamborghini Gallardo Coupe LP 560-4 Spyder";4189.271484375;4099.80224609375
"2012 Hyundai Accent Hatchback SE AT";3964.74951171875;4291.42236328125
"2012 Hyundai Accent Hatchback GS AT";3966.1953125;4294.693359375
"2012 Hyundai Accent Hatchback SE";3992.995361328125;4279.6337890625
"2012 Hyundai Accent Hatchback GS";3988.056396484375;4278.3642578125
"2011 Lexus LS 460";3947.947998046875;3881.51416015625
"2011 Lexus LS 460 AWD";3814.638671875;3919.858154296875
"2011 Lexus LS 460 L";3948.80810546875;3884.26513671875
"2011 Lexus LS 460 L AWD";3810.283935546875;3921.76318359375
"2011 Hyundai Accent Hatchback GS AT";4140.55078125;4311.869140625
"2011 Hyundai Accent Hatchback SE";4051.200439453125;4413.3642578125
"2011 Hyundai Accent Hatchback GS";4056.26904296875;4413.8876953125
"2011 Hyundai Accent Hatchback GL";4059.8466796875;4412.568359375
"2011 Hyundai Accent Hatchback SE AT";4141.09814453125;4307.4482421875
"2010 Hyundai Accent Hatchback GS";4057.671875;4418.3134765625
"2010 Hyundai Accent Hatchback SE AT";4136.80908203125;4312.72607421875
"2010 Hyundai Accent Hatchback SE";4061.883544921875;4416.28564453125
"2010 Hyundai Accent Hatchback GS AT";4144.07177734375;4310.099609375
"2010 Hyundai Accent Hatchback Blue";4052.78466796875;4408.9033203125
"2012 Hyundai Accent Sedan GLS";3990.531982421875;4275.1865234375
"2012 Hyundai Accent Sedan GLS AT";3960.607666015625;4291.62158203125
"2011 Hyundai Accent Sedan GLS AT";4137.1806640625;4308.01513671875
"2011 Hyundai Accent Sedan GLS";4053.522705078125;4417.0166015625
"2010 Hyundai Accent Sedan GLS";4056.900146484375;4408.54833984375
"2010 Hyundai Accent Sedan GLS AT";4144.05029296875;4309.93212890625
"2011 Hyundai Azera GLS";3949.693359375;4297.998046875
"2011 Hyundai Azera Limited";3965.67626953125;4304.927734375
"2010 Hyundai Azera Limited";4016.94775390625;4420.9755859375
"2010 Hyundai Azera GLS";4015.449462890625;4426.86328125
"2011 Audi Q7 3.0 T S Line";3775.157470703125;3968.943603515625
"2011 Audi Q7 3.0 T";3765.809326171875;3962.413818359375
"2011 Audi Q7 3.0 TDI";3758.04248046875;3976.486572265625
"2010 Audi Q7 3.6";3798.201171875;4083.8388671875
"2010 Audi Q7 3.0 TDI";3788.247314453125;4057.115478515625
"2010 Audi Q7 4.2";3786.90966796875;4074.279052734375
"2011 Toyota RAV4";4299.16162109375;4334.83837890625
"2011 Toyota RAV4 4WD";4394.66455078125;4278.830078125
"2011 Toyota RAV4 V6";4304.61572265625;4414.8935546875
"2011 Toyota RAV4 V6 4WD";4396.3681640625;4362.09033203125
"2011 Toyota RAV4 Sport";4300.40478515625;4337.86865234375
"2011 Toyota RAV4 Sport 4WD";4393.7412109375;4281.67431640625
"2011 Toyota RAV4 Sport V6";4307.10693359375;4417.958984375
"2011 Toyota RAV4 Sport V6 4WD";4398.6142578125;4364.9091796875
"2011 Toyota RAV4 Limited";4301.6787109375;4332.71044921875
"2011 Toyota RAV4 Limited 4WD";4397.3232421875;4281.4072265625
"2011 Toyota RAV4 Limited V6";4300.94482421875;4417.56884765625
"2011 Toyota RAV4 Limited V6 4WD";4393.82666015625;4364.86669921875
"2009 Nissan Cube 1.8 S";4249.814453125;4316.609375
"2009 Nissan Cube 1.8";4255.1044921875;4306.24560546875
"2011 Volvo S40 R-Design";4116.3056640625;4400.8173828125
"2012 Chevrolet Camaro Convertible 1LT";4172.70703125;3979.95556640625
"2012 Chevrolet Camaro Convertible 1LT AT";4240.3857421875;3948.316162109375
"2012 Chevrolet Camaro Convertible 2LT";4175.998046875;3985.76513671875
"2012 Chevrolet Camaro Convertible 2LT AT";4242.72021484375;3943.8076171875
"2012 Chevrolet Camaro Convertible 1SS";4204.54052734375;3978.97509765625
"2012 Chevrolet Camaro Convertible 1SS AT";4272.52783203125;3948.859375
"2012 Chevrolet Camaro Convertible 2SS";4209.71142578125;3988.299560546875
"2012 Chevrolet Camaro Convertible 2SS AT";4271.70703125;3963.908447265625
"2011 Nissan Juke SL";4231.55859375;4311.396484375
"2011 Nissan Juke SV";4234.62841796875;4313.69189453125
"2011 Chevrolet Camaro Convertible 1LT";4182.2587890625;3971.638671875
"2011 Chevrolet Camaro Convertible 1LT AT";4247.4306640625;3944.6650390625
"2011 Chevrolet Camaro Convertible 2LT";4181.42333984375;3975.183349609375
"2011 Chevrolet Camaro Convertible 2LT AT";4247.9697265625;3940.035400390625
"2011 Chevrolet Camaro Convertible 1SS";4200.80322265625;3974.79150390625
"2011 Chevrolet Camaro Convertible 1SS AT";4268.27197265625;3954.5595703125
"2011 Chevrolet Camaro Convertible 2SS";4202.9140625;3969.9091796875
"2011 Chevrolet Camaro Convertible 2SS AT";4266.7314453125;3951.158447265625
"2010 Mercedes-Benz C300 Sport FFV";4099.26708984375;3861.14501953125
"2010 Mercedes-Benz C300 Sport AT FFV";4121.14697265625;3755.587158203125
"2010 Mercedes-Benz C350 Sport";4103.01025390625;3753.775634765625
"2010 BMW 128i Convertible AT";4009.725341796875;3991.854736328125
"2010 BMW 135i Convertible";4019.288818359375;3929.703857421875
"2010 BMW 135i Convertible AT";3994.82080078125;3948.9599609375
"2010 BMW 128i Convertible";4037.7451171875;3978.693603515625
"2012 Chevrolet Camaro Coupe 1LT";4171.7138671875;3984.260009765625
"2012 Chevrolet Camaro Coupe 1LT AT";4243.736328125;3948.955810546875
"2012 Chevrolet Camaro Coupe 2LT";4174.236328125;3989.7548828125
"2012 Chevrolet Camaro Coupe 2LT AT";4240.93798828125;3952.399658203125
"2012 Chevrolet Camaro Coupe 1SS";4204.21826171875;3975.079833984375
"2012 Chevrolet Camaro Coupe 1SS AT";4264.9169921875;3947.06298828125
"2012 Chevrolet Camaro Coupe 2SS";4208.23291015625;3976.185791015625
"2012 Chevrolet Camaro Coupe 2SS AT";4273.03369140625;3960.273193359375
"2012 Chevrolet Camaro Coupe 1LS";4175.7236328125;3981.89453125
"2012 Chevrolet Camaro Coupe 2LS";4151.3623046875;4009.228759765625
"2010 Mercedes-Benz C300 Sport 4MATIC";3997.4423828125;3787.40185546875
"2010 Mercedes-Benz C300 Luxury";4127.66552734375;3757.827880859375
"2012 Hyundai Elantra Sedan Limited PZEV";3949.42138671875;4311.6708984375
"2012 Hyundai Elantra Sedan GLS AT";3956.5849609375;4294.93603515625
"2012 Hyundai Elantra Sedan GLS";3983.7529296875;4283.86865234375
"2012 Hyundai Elantra Sedan GLS PZEV";3949.222412109375;4303.42138671875
"2012 Hyundai Elantra Sedan Limited";3953.924560546875;4299.7802734375
"2011 Hyundai Elantra Sedan GLS AT";3957.75341796875;4299.61181640625
"2011 Hyundai Elantra Sedan Limited";3957.830322265625;4303.51025390625
"2011 Hyundai Elantra Sedan GLS PZEV";3948.010498046875;4308.03466796875
"2011 Hyundai Elantra Sedan GLS";3986.52587890625;4286.85595703125
"2011 Hyundai Elantra Sedan Limited PZEV";3943.81494140625;4305.37060546875
"2010 Hyundai Elantra Sedan SE";4149.12353515625;4296.32080078125
"2010 Hyundai Elantra Sedan GLS PZEV";4152.1787109375;4283.13623046875
"2010 Hyundai Elantra Sedan Blue";4066.422607421875;4401.5263671875
"2010 Hyundai Elantra Sedan SE PZEV";4156.71875;4284.0361328125
"2010 Hyundai Elantra Sedan GLS";4144.4560546875;4300.54541015625
"2012 Ford Fusion S";4157.328125;4230.6689453125
"2012 Ford Fusion S AT";4226.12451171875;4214.52197265625
"2012 Ford Fusion SE";4227.54248046875;4219.41748046875
"2012 Ford Fusion V6 SE";4137.298828125;4219.90087890625
"2012 Ford Fusion SEL";4233.05322265625;4211.36474609375
"2012 Ford Fusion V6 SEL";4133.16064453125;4219.36279296875
"2012 Ford Fusion V6 SEL AWD";4075.524169921875;4104.91796875
"2012 Ford Fusion Sport";4118.84423828125;4220.3916015625
"2012 Ford Fusion Sport AWD";4061.9794921875;4103.30810546875
"2011 Volkswagen CC Sport";4025.905029296875;4320.4677734375
"2011 Volkswagen CC R-Line";4023.1767578125;4321.451171875
"2011 Volkswagen CC VR6 4Motion Executive";4026.412109375;4180.9931640625
"2011 Ford Fusion S";4157.66259765625;4233.17529296875
"2011 Ford Fusion S AT";4229.17626953125;4211.11767578125
"2011 Ford Fusion SE";4160.23681640625;4235.43603515625
"2011 Ford Fusion SEL";4231.3349609375;4218.48876953125
"2011 Ford Fusion V6 SEL";4193.52490234375;4202.35546875
"2011 Ford Fusion V6 SEL AWD";4118.78564453125;4085.42919921875
"2011 Ford Fusion Sport";4190.5205078125;4189.20849609375
"2011 Ford Fusion Sport AWD";4125.78076171875;4081.258544921875
"2011 Ford Fusion V6 SE";4196.283203125;4198.70849609375
"2011 Ford Fusion SE AT";4223.32080078125;4219.0859375
"2010 Ford Fusion S";4160.0078125;4229.75390625
"2010 Ford Fusion S AT";4219.78759765625;4217.40380859375
"2010 Ford Fusion SE";4163.40380859375;4231.13525390625
"2010 Ford Fusion V6 SE";4113.896484375;4230.78369140625
"2010 Ford Fusion SEL";4221.52392578125;4213.80615234375
"2010 Ford Fusion V6 SEL";4110.53662109375;4231.96044921875
"2010 Ford Fusion V6 SEL AWD";4050.21728515625;4110.68017578125
"2010 Ford Fusion Sport";4116.52783203125;4214.794921875
"2010 Ford Fusion Sport AWD";4058.61572265625;4106.22607421875
"2010 Ford Fusion SE AT";4231.35205078125;4215.21337890625
"2011 Kia Forte LX";3994.57177734375;4388.775390625
"2011 Kia Forte LX AT";3959.4990234375;4404.74560546875
"2011 Kia Forte EX";3956.617431640625;4402.06640625
"2011 Kia Forte SX";3969.32177734375;4393.3310546875
"2009 Audi Q7 3.0 TDI";3792.857666015625;4056.9609375
"2011 Kia Forte 5-Door EX";3996.24560546875;4392.025390625
"2011 Kia Forte 5-Door EX AT";3959.452880859375;4399.1787109375
"2011 Kia Forte 5-Door SX";3998.110107421875;4377.62890625
"2011 Kia Forte 5-Door SX AT";3968.139892578125;4389.7001953125
"2011 Kia Forte Koup EX";3990.80615234375;4393.05224609375
"2011 Kia Forte Koup EX AT";3962.5546875;4397.27685546875
"2011 Kia Forte Koup SX";3999.551513671875;4381.58984375
"2011 Kia Forte Koup SX AT";3971.229248046875;4387.23828125
"2011 Audi R8 Coupe 4.2";3823.841796875;4044.30029296875
"2011 Audi R8 Coupe 5.2";3828.35302734375;4044.65771484375
"2010 Kia Forte LX";4032.123291015625;4486.70068359375
"2010 Kia Forte LX AT";3920.89599609375;4454.08203125
"2010 Kia Forte EX";4033.453125;4482.48974609375
"2010 Kia Forte EX 4sp. AT";3923.920166015625;4454.45068359375
"2010 Kia Forte EX 5sp. AT";4123.3154296875;4463.56787109375
"2010 Kia Forte SX";3997.158447265625;4384.0888671875
"2010 Kia Forte SX AT";4126.84912109375;4456.57421875
"2012 Audi R8 Coupe 4.2";3828.30322265625;4057.753662109375
"2012 Audi R8 Coupe 5.2";3828.1044921875;4040.2890625
"2012 Hyundai Elantra Touring GLS AT";4145.15771484375;4296.06689453125
"2012 Hyundai Elantra Touring GLS";4062.9619140625;4400.0048828125
"2012 Hyundai Elantra Touring SE";4064.333984375;4408.9091796875
"2012 Hyundai Elantra Touring SE AT";4148.63671875;4299.9912109375
"2011 Hyundai Elantra Touring GLS";4067.826416015625;4412.8935546875
"2011 Hyundai Elantra Touring SE AT";4146.68359375;4304.24169921875
"2011 Hyundai Elantra Touring GLS AT";4154.87109375;4302.52685546875
"2011 Hyundai Elantra Touring SE";4061.923095703125;4404.89990234375
"2010 Hyundai Elantra Touring GLS";4062.518310546875;4400.92333984375
"2010 Hyundai Elantra Touring GLS AT";4150.833984375;4304.15234375
"2010 Hyundai Elantra Touring SE";4058.79443359375;4402.30810546875
"2010 Hyundai Elantra Touring SE AT";4154.1767578125;4303.01611328125
"2009 Hyundai Elantra Touring";4069.474365234375;4406.8369140625
"2009 Hyundai Elantra Touring AT";4152.42041015625;4299.37646484375
"2011 Hyundai Equus Ultimate";4008.138671875;4109.3291015625
"2011 Hyundai Equus Signature";4012.27197265625;4110.36572265625
"2012 Hyundai Genesis Sedan 4.6";3956.410400390625;4031.0537109375
"2012 Hyundai Genesis Sedan 3.8";3963.4951171875;4003.986083984375
"2012 Hyundai Genesis Sedan 5.0 R-Spec";3959.672119140625;4003.999755859375
"2010 Kia Forte Koup EX";4028.680908203125;4483.78759765625
"2010 Kia Forte Koup EX AT";3922.60302734375;4452.0869140625
"2010 Kia Forte Koup SX";3992.744873046875;4381.74951171875
"2010 Kia Forte Koup SX AT";4015.9541015625;4478.65283203125
"2011 Kia Optima LX MT";3987.731201171875;4372.38671875
"2011 Kia Optima LX AT";3958.038818359375;4387.31884765625
"2011 Kia Optima EX";3953.714111328125;4379.296875
"2011 Kia Optima EX Turbo";3948.881591796875;4379.80810546875
"2011 Kia Optima SX";3946.437255859375;4385.07275390625
"2010 Honda Civic DX Coup";4221.5634765625;4525.365234375
"2010 Honda Civic DX Coup AT";4285.25537109375;4506.984375
"2010 Honda Civic LX Coup";4217.40234375;4535.017578125
"2010 Honda Civic LX Coup AT";4295.2294921875;4504.0302734375
"2010 Honda Civic EX Coup";4213.689453125;4525.484375
"2010 Honda Civic EX Coup AT";4306.54833984375;4501.169921875
"2010 Honda Civic EX-L Coup";4211.0537109375;4527.958984375
"2010 Honda Civic EX-L Coup AT";4299.0048828125;4496.07470703125
"2010 Honda Civic Si Coup";4166.96435546875;4420.38818359375
"2011 Kia Optima Hybrid";3946.585693359375;4395.71923828125
"2010 Kia Optima LX";4023.50830078125;4475.18701171875
"2010 Kia Optima LX AT";4007.111572265625;4473.98779296875
"2010 Kia Optima EX";4004.342041015625;4471.68017578125
"2010 Kia Optima EX V6";4028.354248046875;4501.45166015625
"2010 Kia Optima SX";4005.047119140625;4476.65771484375
"2010 Kia Optima SX V6";4023.30029296875;4496.3046875
"2011 Kia Rio";4073.3720703125;4497.494140625
"2011 Kia Rio LX";4163.53955078125;4400.74267578125
"2011 Kia Rio SX";4162.89501953125;4397.07763671875
"2011 Hyundai Genesis Sedan 3.8";4015.786376953125;4116.35400390625
"2011 Hyundai Genesis Sedan 4.6";4009.281005859375;4113.26416015625
"2010 Hyundai Genesis Sedan 4.6";4015.9833984375;4113.59912109375
"2010 Hyundai Genesis Sedan 3.8";4016.08349609375;4121.52001953125
"2012 Hyundai Genesis Coupe 2.0T";4049.187255859375;4119.71240234375
"2012 Hyundai Genesis Coupe 3.8 Track";4037.517578125;4106.736328125
"2012 Hyundai Genesis Coupe 3.8 Grand Touring";4022.12939453125;4123.62548828125
"2012 Hyundai Genesis Coupe 2.0T R-Spec";4052.285888671875;4122.5068359375
"2012 Hyundai Genesis Coupe 2.0T AT";4071.502685546875;4225.13134765625
"2012 Hyundai Genesis Coupe 3.8 R-Spec";4043.799072265625;4104.0810546875
"2012 Hyundai Genesis Coupe 3.8 Track AT";4020.98828125;4118.17041015625
"2012 Hyundai Genesis Coupe 2.0T Premium";4068.304931640625;4227.2392578125
"2011 Hyundai Genesis Coupe 2.0T AT";4065.590576171875;4219.9765625
"2011 Hyundai Genesis Coupe 2.0T";4043.88330078125;4130.7197265625
"2011 Hyundai Genesis Coupe 2.0T Premium";4069.57861328125;4219.61181640625
"2011 Hyundai Genesis Coupe 3.8 Grand Touring";4026.1748046875;4121.72021484375
"2011 Hyundai Genesis Coupe 3.8 R-Spec";4040.985107421875;4107.28759765625
"2011 Hyundai Genesis Coupe 2.0T R-Spec";4041.4248046875;4123.46337890625
"2011 Hyundai Genesis Coupe 3.8 Track";4039.813720703125;4102.57275390625
"2011 Hyundai Genesis Coupe 3.8 Track AT";4020.4111328125;4113.5068359375
"2010 Hyundai Genesis Coupe 2.0T Premium";4039.681396484375;4128.69873046875
"2010 Hyundai Genesis Coupe 3.8 AT";4027.13818359375;4113.58447265625
"2010 Hyundai Genesis Coupe 3.8 Track AT";4025.199951171875;4117.203125
"2010 Hyundai Genesis Coupe 2.0T R-Spec";4044.5849609375;4120.4697265625
"2010 Hyundai Genesis Coupe 2.0T Premium AT";4072.63720703125;4221.48876953125
"2010 Hyundai Genesis Coupe 2.0T Track";4050.265625;4126.39501953125
"2010 Hyundai Genesis Coupe 3.8";4046.713623046875;4098.84033203125
"2010 Hyundai Genesis Coupe 3.8 Grand Touring AT";4024.327880859375;4112.55810546875
"2010 Hyundai Genesis Coupe 3.8 Track";4042.986083984375;4099.28759765625
"2010 Hyundai Genesis Coupe 2.0T AT";4067.022705078125;4223.53662109375
"2010 Hyundai Genesis Coupe 3.8 Grand Touring";4048.12451171875;4096.48779296875
"2010 Hyundai Genesis Coupe 2.0T";4045.363037109375;4126.35986328125
"2010 Mercedes-Benz C63 AMG Sport";4189.7275390625;3772.92041015625
"2010 Volkswagen GTI 2-Door";4036.828125;4322.11865234375
"2011 Volkswagen GTI 2-Door";4032.8505859375;4320.912109375
"2012 Ford Mustang V6";4203.5771484375;4048.46875
"2012 Ford Mustang V6 AT";4275.39892578125;4021.94580078125
"2012 Ford Mustang V6 Premium";4199.9765625;4049.740478515625
"2012 Ford Mustang V6 Premium AT";4278.62255859375;4019.65576171875
"2012 Ford Mustang GT";4213.45263671875;4031.71728515625
"2012 Ford Mustang GT AT";4282.42626953125;4004.163330078125
"2012 Ford Mustang GT Premium";4208.57861328125;4032.617431640625
"2012 Ford Mustang GT Premium AT";4284.14599609375;4001.64013671875
"2012 Ford Mustang Boss 302";4199.42822265625;4040.60546875
"2010 Mercedes-Benz C300 Luxury 4MATIC";3998.7099609375;3782.946533203125
"2012 Ford Mustang V6 Convertible";4211.94580078125;4050.161376953125
"2012 Ford Mustang V6 Convertible AT";4271.36669921875;4023.805908203125
"2012 Ford Mustang V6 Premium Convertible";4203.6337890625;4053.008056640625
"2012 Ford Mustang V6 Premium Convertible AT";4273.154296875;4013.731201171875
"2012 Ford Mustang GT Convertible";4215.00244140625;4027.289794921875
"2012 Ford Mustang GT Convertible AT";4275.2666015625;4000.5322265625
"2012 Ford Mustang GT Premium Convertible";4214.10009765625;4027.663330078125
"2012 Ford Mustang GT Premium Convertible AT";4279.27783203125;4003.315673828125
"2011 Ford Mustang V6 Convertible";4211.77783203125;4054.079345703125
"2011 Ford Mustang V6 Convertible AT";4269.67822265625;4016.2109375
"2011 Ford Mustang V6 Premium Convertible";4207.841796875;4053.417236328125
"2011 Ford Mustang V6 Premium Convertible AT";4270.8974609375;4019.885986328125
"2011 Ford Mustang GT Convertible";4214.1904296875;4023.07666015625
"2011 Ford Mustang GT Convertible AT";4277.43212890625;3996.257080078125
